Sigla,Code,Munic,1996,2000,2007,2010
PR,4111555,Ivaté,3382,3971,5158,5233
PR,4111605,Ivatuba,1911,1926,2105,2294
PR,4111704,Jaboti,2228,2641,3050,3027
PR,4111803,Jacarezinho,31762,33515,34667,34774
PR,4111902,Jaguapitã,6627,8733,9968,10380
PR,4112009,Jaguariaíva,21422,25621,27633,28041
PR,4112108,Jandaia do Sul,16506,17079,17449,18331
PR,4112207,Janiópolis,4034,4368,4246,4038
PR,4112306,Japira,2024,2327,2653,2733
PR,4112405,Japurá,4885,6100,6436,7619
PR,4112504,Jardim Alegre,6451,7134,7621,7171
PR,4112603,Jardim Olinda,967,996,1030,1001
PR,4112702,Jataizinho,10425,10317,10517,11053
PR,4112751,Jesuítas,5610,5408,5507,6070
PR,4112801,Joaquim Távora,6772,6972,7695,8220
PR,4112900,Jundiaí do Sul,2169,2266,2063,1976
PR,4112959,Juranda,3791,5764,5747,5839
PR,4113007,Jussara,5069,5256,5241,5924
PR,4113106,Kaloré,2940,3055,3110,3218
PR,4113205,Lapa,22371,24070,24847,27222
PR,4113254,Laranjal,1142,1510,1788,2031
PR,4113304,Laranjeiras do Sul,29739,23562,24256,25031
PR,4113403,Leópolis,2229,2395,2414,2401
PR,4113429,Lidianópolis,1907,1841,1970,2046
PR,4113452,Lindoeste,2360,2382,2352,2384
PR,4113502,Loanda,15728,16948,17234,19274
PR,4113601,Lobato,2682,3366,3492,4105
PR,4113700,Londrina,400292,433369,,493520
PR,4113734,Luiziana,3808,4138,4350,4756
PR,4113759,Lunardelli,2719,2704,3435,3594
PR,4113809,Lupionópolis,3777,3555,3583,4079
PR,4113908,Mallet,6363,6862,7158,7570
PR,4114005,Mamborê,8033,9014,8990,8984
PR,4114104,Mandaguaçu,13308,14113,15773,17585
PR,4114203,Mandaguari,21001,28281,29691,30934
PR,4114302,Mandirituba,5324,6268,6804,7414
PR,4114351,Manfrinópolis,,448,616,652
PR,4114401,Mangueirinha,6427,6450,7180,8394
PR,4114500,Manoel Ribas,5779,6540,6412,6805
PR,4114609,Marechal Cândido Rondon,22683,31246,35451,39147
PR,4114708,Maria Helena,2890,2719,2923,3994
PR,4114807,Marialva,18956,22113,24134,25792
PR,4114906,Marilândia do Sul,5077,6089,6216,6314
PR,4115002,Marilena,3720,4047,4054,4984
PR,4115101,Mariluz,8490,8255,8539,8467
PR,4115200,Maringá,260955,283978,,350653
PR,4115309,Mariópolis,3332,3771,4105,4469
PR,4115358,Maripá,2738,3001,3025,3262
PR,4115408,Marmeleiro,6547,7168,7741,8824
PR,4115457,Marquinho,,568,1028,524
PR,4115507,Marumbi,3175,3380,3004,3141
PR,4115606,Matelândia,9510,10151,11025,11613
PR,4115705,Matinhos,18445,24000,23204,29279
PR,4115739,Mato Rico,549,652,1017,957
PR,4115754,Mauá da Serra,3715,5344,6426,7013
PR,4115804,Medianeira,32180,33246,34138,37390
PR,4115853,Mercedes,945,1496,1864,2439
PR,4115903,Mirador,1505,1576,1590,1579
PR,4116000,Miraselva,2761,1306,1352,1430
PR,4116059,Missal,4351,4972,5301,5420
PR,4116109,Moreira Sales,9992,9383,9710,9933
PR,4116208,Morretes,6893,7153,7559,7178
PR,4116307,Munhoz de Melo,2175,2527,2771,2974
PR,4116406,Nossa Senhora das Graças,2201,2848,2775,3182
PR,4116505,Nova Aliança do Ivaí,899,904,968,1041
PR,4116604,Nova América da Colina,1597,2401,2394,2524
PR,4116703,Nova Aurora,8978,9061,8726,9040
PR,4116802,Nova Cantu,4361,3916,3578,4104
PR,4116901,Nova Esperança,19139,21785,22682,24323
PR,4116950,Nova Esperança do Sudoeste,978,1224,1125,1744
PR,4117008,Nova Fátima,6544,6591,6291,6609
PR,4117057,Nova Laranjeiras,383,1813,2030,2372
PR,4117107,Nova Londrina,11928,11604,10963,12014
PR,4117206,Nova Olímpia,3838,4325,4390,4685
PR,4117214,Nova Santa Bárbara,2047,2871,2998,3279
PR,4117222,Nova Santa Rosa,3266,3897,4179,5315
PR,4117255,Nova Prata do Iguaçu,4662,5311,5950,6067
PR,4117271,Nova Tebas,2547,3164,3123,2891
PR,4117297,Novo Itacolomi,857,1258,1438,1588
PR,4117305,Ortigueira,6227,8363,8807,9587
PR,4117404,Ourizona,2619,2720,2836,3044
PR,4117453,Ouro Verde do Oeste,3559,3383,3747,4039
PR,4117503,Paiçandu,26335,29622,34076,35445
PR,4117602,Palmas,25422,31411,36528,39795
PR,4117701,Palmeira,15913,17268,18480,19375
PR,4117800,Palmital,6620,7170,7225,7399
PR,4117909,Palotina,18537,20740,23086,24646
PR,4118006,Paraíso do Norte,8178,8720,9473,11099
PR,4118105,Paranacity,5355,7326,8026,9469
PR,4118204,Paranaguá,108032,122347,128254,135386
PR,4118303,Paranapoema,2185,2159,2356,2500
PR,4118402,Paranavaí,67834,70329,73463,77728
PR,4118451,Pato Bragado,1503,2343,2995,2993
PR,4118501,Pato Branco,48921,56805,61984,68091
PR,4118600,Paula Freitas,1800,2200,2520,2748
PR,4118709,Paulo Frontin,1796,1752,1983,2173
PR,4118808,Peabiru,9073,10491,10773,11009
PR,4118857,Perobal,,2626,2788,3080
PR,4118907,Pérola,8058,6618,7157,8070
PR,4119004,Pérola d'Oeste,3313,2720,2934,3187
PR,4119103,Piên,1731,2883,3473,4523
PR,4119152,Pinhais,82787,100726,112038,117008
PR,4119202,Pinhalão,2978,3532,3853,3924
PR,4119251,Pinhal de São Bento,603,737,857,1166
PR,4119301,Pinhão,12311,13734,14346,15317
PR,4119400,Piraí do Sul,13002,14624,16087,16102
PR,4119509,Piraquara,28109,33829,37579,45738
PR,4119608,Pitanga,17807,18339,18865,20590
PR,4119657,Pitangueiras,1497,1641,1903,2040
PR,4119707,Planaltina do Paraná,2547,2549,2539,2773
PR,4119806,Planalto,4731,4814,5276,6068
PR,4119905,Ponta Grossa,244298,266683,,304733
PR,4119954,Pontal do Paraná,,14149,16455,20743
PR,4120002,Porecatu,13020,12372,11286,11442
PR,4120101,Porto Amazonas,2288,2728,2808,2948
PR,4120150,Porto Barreiro,,412,700,691
PR,4120200,Porto Rico,1490,1641,1662,1764
PR,4120309,Porto Vitória,2018,2216,2149,2235
PR,4120333,Prado Ferreira,,2371,2862,3015
PR,4120358,Pranchita,3026,3160,3494,3605
PR,4120408,Presidente Castelo Branco,2572,3247,3533,4197
PR,4120507,Primeiro de Maio,9428,9728,9762,10083
PR,4120606,Prudentópolis,16971,18276,21661,22463
PR,4120655,Quarto Centenário,,2685,2803,2912
PR,4120705,Quatiguá,5151,5929,6124,6372
PR,4120804,Quatro Barras,12272,14520,16208,17941
PR,4120853,Quatro Pontes,1377,1794,2091,2437
PR,4120903,Quedas do Iguaçu,18432,19626,19973,20987
PR,4121000,Querência do Norte,7022,7007,7156,7622
PR,4121109,Quinta do Sol,3296,3454,3712,3811
PR,4121208,Quitandinha,2932,3046,3335,4887
PR,4121257,Ramilândia,1739,1754,1992,2043
PR,4121307,Rancho Alegre,3261,3491,3549,3470
PR,4121356,Rancho Alegre D'Oeste,1680,2066,2184,2303
PR,4121406,Realeza,9444,9951,10603,11796
PR,4121505,Rebouças,6147,6570,7298,7505
PR,4121604,Renascença,2529,2928,3179,3485
PR,4121703,Reserva,8407,9611,10785,12206
PR,4121752,Reserva do Iguaçu,,3340,3652,3905
PR,4121802,Ribeirão Claro,6210,6796,7087,7085
PR,4121901,Ribeirão do Pinhal,10066,10675,10907,11078
PR,4122008,Rio Azul,3677,4334,4316,5012
PR,4122107,Rio Bom,1702,2106,1918,2007
PR,4122156,Rio Bonito do Iguaçu,1016,1878,2985,3322
PR,4122172,Rio Branco do Ivaí,,925,1286,919
PR,4122206,Rio Branco do Sul,15401,20049,21356,22045
PR,4122305,Rio Negro,21663,22460,23258,25710
PR,4122404,Rolândia,38896,44650,50185,54749
PR,4122503,Roncador,6280,6826,7159,7120
PR,4122602,Rondon,5061,5832,6797,7196
PR,4122651,Rosário do Ivaí,2317,2269,2698,2721
PR,4122701,Sabáudia,3652,4036,4292,5097
PR,4122800,Salgado Filho,2107,2158,2121,2254
PR,4122909,Salto do Itararé,3277,3419,3441,3723
PR,4123006,Salto do Lontra,5158,5602,6063,7431
PR,4123105,Santa Amélia,2617,2950,2936,2886
PR,4123204,Santa Cecília do Pavão,2524,3002,2978,3057
PR,4123303,Santa Cruz de Monte Castelo,5856,5651,5278,5753
PR,4123402,Santa Fé,6771,7264,8047,9232
PR,4123501,Santa Helena,7741,9818,10344,12586
PR,4123600,Santa Inês,970,1193,1190,1192
PR,4123709,Santa Isabel do Ivaí,6730,6771,6656,7062
PR,4123808,Santa Izabel do Oeste,4992,5695,6344,7421
PR,4123824,Santa Lúcia,2228,2184,2165,2536
PR,4123857,Santa Maria do Oeste,1754,3175,2875,3211
PR,4123907,Santa Mariana,8394,8668,7981,8320
PR,4123956,Santa Mônica,814,1335,1437,1475
PR,4124004,Santana do Itararé,3372,3465,3546,3456
PR,4124020,Santa Tereza do Oeste,6321,7534,7049,8035
PR,4124053,Santa Terezinha de Itaipu,14428,16299,17100,18837
PR,4124103,Santo Antônio da Platina,29941,32617,34194,36944
PR,4124202,Santo Antônio do Caiuá,1808,2118,1911,2123
PR,4124301,Santo Antônio do Paraíso,1642,1718,1765,1822
PR,4124400,Santo Antônio do Sudoeste,9963,10814,12186,13711
PR,4124509,Santo Inácio,3708,3960,4029,4200
PR,4124608,São Carlos do Ivaí,3776,5252,5173,5679
PR,4124707,São Jerônimo da Serra,5031,5331,5871,5661
PR,4124806,São João,4691,5788,6380,6735
PR,4124905,São João do Caiuá,4867,5070,5009,5039
PR,4125001,São João do Ivaí,8971,9368,9000,8874
PR,4125100,São João do Triunfo,3299,3503,3815,4048
PR,4125209,São Jorge d'Oeste,4154,4511,4820,5214
PR,4125308,São Jorge do Ivaí,4525,4558,4239,4781
PR,4125357,São Jorge do Patrocínio,2708,2907,3464,3539
PR,4125407,São José da Boa Vista,3473,3501,3512,3864
PR,4125456,São José das Palmeiras,2068,2259,2284,2411
PR,4125506,São José dos Pinhais,151209,183366,,236895
PR,4125555,São Manoel do Paraná,983,1003,1119,1159
PR,4125605,São Mateus do Sul,17958,21131,24028,25706
PR,4125704,São Miguel do Iguaçu,12934,14260,14823,16485
PR,4125753,São Pedro do Iguaçu,2337,4003,3862,4055
PR,4125803,São Pedro do Ivaí,6529,7730,7886,8044
PR,4125902,São Pedro do Paraná,1528,1492,1486,1631
PR,4126009,São Sebastião da Amoreira,4083,6617,7510,7593
PR,4126108,São Tomé,3278,3744,3898,4446
PR,4126207,Sapopema,2353,3183,3399,3552
PR,4126256,Sarandi,57475,69493,78040,82146
PR,4126272,Saudade do Iguaçu,1958,1987,2316,2503
PR,4126306,Sengés,12071,13353,14954,15107
PR,4126355,Serranópolis do Iguaçu,,1928,2030,2322
PR,4126405,Sertaneja,4265,5476,5068,5105
PR,4126504,Sertanópolis,11484,12609,13510,13711
PR,4126603,Siqueira Campos,10162,11768,12135,13424
PR,4126652,Sulina,1113,1195,1319,1390
PR,4126678,Tamarana,,4719,5338,5858
PR,4126702,Tamboara,3289,3384,3930,3996
PR,4126801,Tapejara,10161,10512,12594,13166
PR,4126900,Tapira,3296,3299,3404,3435
PR,4127007,Teixeira Soares,5530,3785,4499,4796
PR,4127106,Telêmaco Borba,57782,58354,63544,68440
PR,4127205,Terra Boa,9761,11177,12042,13051
PR,4127304,Terra Rica,10513,10516,11394,12370
PR,4127403,Terra Roxa,10982,11042,12087,12801
PR,4127502,Tibagi,8600,10279,11197,11668
PR,4127601,Tijucas do Sul,1703,1846,1803,2285
PR,4127700,Toledo,76125,85920,98606,108259
PR,4127809,Tomazina,4140,4286,3868,4119
PR,4127858,Três Barras do Paraná,4345,4931,5346,6095
PR,4127882,Tunas do Paraná,1057,1421,2770,2792
PR,4127908,Tuneiras do Oeste,4698,5164,5602,5973
PR,4127957,Tupãssi,5653,5420,5576,6286
PR,4127965,Turvo,3699,4179,4733,5048
PR,4128005,Ubiratã,18144,17633,17468,18397
PR,4128104,Umuarama,76552,82625,88382,93455
PR,4128203,União da Vitória,42439,45591,48030,49983
PR,4128302,Uniflor,1525,1658,1691,1987
PR,4128401,Uraí,8636,9162,9192,9358
PR,4128500,Wenceslau Braz,14026,14879,14668,15509
PR,4128534,Ventania,4616,5357,6766,6511
PR,4128559,Vera Cruz do Oeste,6719,6966,6816,6863
PR,4128609,Verê,2735,3029,3212,3281
PR,4128625,Vila Alta,1962,1838,1774,1772
PR,4128633,Doutor Ulysses,523,701,1077,929
PR,4128658,Virmond,739,1399,1773,1880
PR,4128708,Vitorino,2944,3190,3455,3988
PR,4128807,Xambrê,2290,1875,2010,1990
PR,4199919,Assunguy de Cima,,,,
PR,4199929,Conchas,,,,
PR,4199939,Palmira,,,,
PR,4199949,Porto de Cima,,,,
RJ,3300100,Angra dos Reis,85074,114300,143552,163290
RJ,3300159,Aperibé,5118,6842,7823,8878
RJ,3300209,Araruama,51785,75088,91375,106486
RJ,3300225,Areal,7264,8954,9582,9923
RJ,3300233,Armação dos Búzios,,18204,24560,27560
RJ,3300258,Arraial do Cabo,21548,23877,25248,27715
RJ,3300308,Barra do Piraí,80893,84816,92714,91957
RJ,3300407,Barra Mansa,162495,165134,,176193
RJ,3300456,Belford Roxo,399319,434474,,469332
RJ,3300506,Bom Jardim,10726,11317,13795,15266
RJ,3300605,Bom Jesus do Itabapoana,24136,27425,28247,29927
RJ,3300704,Cabo Frio,101886,106237,127051,140486
RJ,3300803,Cachoeiras de Macacu,36141,41117,44676,46944
RJ,3300902,Cambuci,10075,9946,10603,11292
RJ,3300936,Carapebus,,6875,8702,10542
RJ,3300951,Comendador Levy Gasparian,5955,7310,7921,7862
RJ,3301009,Campos dos Goytacazes,333604,364177,,418725
RJ,3301108,Cantagalo,13054,13698,13464,14022
RJ,3301157,Cardoso Moreira,6798,8041,8594,8757
RJ,3301207,Carmo,10368,11056,12671,13470
RJ,3301306,Casimiro de Abreu,17300,18337,23418,28521
RJ,3301405,Conceição de Macabu,15226,16542,16909,18337
RJ,3301504,Cordeiro,19588,17756,18367,19862
RJ,3301603,Duas Barras,5204,6023,6789,7736
RJ,3301702,Duque de Caxias,710624,772327,,852138
RJ,3301801,Engenheiro Paulo de Frontin,8230,8766,9055,9523
RJ,3301850,Guapimirim,20993,25593,42613,49746
RJ,3301876,Iguaba Grande,,15089,19716,22851
RJ,3301900,Itaboraí,169873,177260,,215412
RJ,3302007,Itaguaí,108680,78208,91844,104209
RJ,3302056,Italva,7078,8841,9927,10242
RJ,3302106,Itaocara,14837,15928,16044,17326
RJ,3302205,Itaperuna,69877,77378,85030,88368
RJ,3302254,Itatiaia,11100,11728,29367,27813
RJ,3302270,Japeri,73130,83278,93197,95492
RJ,3302304,Laje do Muriaé,4775,5624,5899,5637
RJ,3302403,Macaé,110034,126007,165001,202859
RJ,3302452,Macuco,,3925,4281,4593
RJ,3302502,Magé,171420,193851,,215236
RJ,3302601,Mangaratiba,14606,19860,24173,32120
RJ,3302700,Maricá,50407,63399,102884,125491
RJ,3302809,Mendes,16533,17123,17094,17701
RJ,3302858,Mesquita,,,,168376
RJ,3302908,Miguel Pereira,16697,20081,21282,21501
RJ,3303005,Miracema,21265,24044,24284,24741
RJ,3303104,Natividade,11190,11741,11885,12046
RJ,3303203,Nilópolis,155272,153712,153581,157425
RJ,3303302,Niterói,450364,459451,,487562
RJ,3303401,Nova Friburgo,146779,151851,,159372
RJ,3303500,Nova Iguaçu,823054,920599,,787563
RJ,3303609,Paracambi,36838,36868,39026,41722
RJ,3303708,Paraíba do Sul,29381,32688,34145,36154
RJ,3303807,Parati,12978,14066,14970,27689
RJ,3303856,Paty do Alferes,14498,16756,17755,18585
RJ,3303906,Petrópolis,263369,270671,,281286
RJ,3303955,Pinheiral,,17672,19135,20411
RJ,3304003,Piraí,33003,18070,20497,20836
RJ,3304102,Porciúncula,11300,12018,13030,13890
RJ,3304110,Porto Real,,11388,14423,16497
RJ,3304128,Quatis,8471,9412,10840,12029
RJ,3304144,Queimados,108522,121993,130275,137962
RJ,3304151,Quissamã,6980,7699,10135,12996
RJ,3304201,Resende,84394,95963,111439,112331
RJ,3304300,Rio Bonito,28637,32450,39749,41259
RJ,3304409,Rio Claro,9874,11616,15053,13769
RJ,3304508,Rio das Flores,4574,5364,5776,5959
RJ,3304524,Rio das Ostras,26278,34552,73211,99905
RJ,3304557,Rio de Janeiro,5551538,5857904,,6320446
RJ,3304607,Santa Maria Madalena,5148,5530,5772,5932
RJ,3304706,Santo Antônio de Pádua,25864,29415,30310,31100
RJ,3304755,São Francisco de Itabapoana,,19228,22419,21092
RJ,3304805,São Fidélis,24863,26513,28584,29679
RJ,3304904,São Gonçalo,833379,891119,,998999
RJ,3305000,São João da Barra,34083,19631,21672,25693
RJ,3305109,São João de Meriti,434323,449476,,458673
RJ,3305133,São José de Ubá,,2326,2974,3098
RJ,3305158,São José do Vale do Rio Preto,6992,9007,8402,9007
RJ,3305208,São Pedro da Aldeia,54295,52141,70641,82148
RJ,3305307,São Sebastião do Alto,3442,3677,4174,4612
RJ,3305406,Sapucaia,11677,12161,12472,13273
RJ,3305505,Saquarema,41402,50422,60364,70456
RJ,3305554,Seropédica,,51897,59069,64285
RJ,3305604,Silva Jardim,11977,14215,16127,16121
RJ,3305703,Sumidouro,2060,2334,2373,5440
RJ,3305752,Tanguá,,22448,25202,27428
RJ,3305802,Teresópolis,104977,115198,127039,146207
RJ,3305901,Trajano de Morais,3724,3684,4517,4780
RJ,3306008,Três Rios,61851,67347,70218,75165
RJ,3306107,Valença,52605,57323,62701,62224
RJ,3306156,Varre-Sai,2527,4132,4854,5790
RJ,3306206,Vassouras,18231,19886,21243,23199
RJ,3306305,Volta Redonda,232058,241996,,257686
RJ,3399919,Sâo João Marcos,,,,
RJ,3399929,São Sebastião do Parahyba,,,,
RN,2400109,Acari,8358,8841,8557,8902
RN,2400208,Açu,32647,34645,38273,39359
RN,2400307,Afonso Bezerra,5986,6500,5778,5759
RN,2400406,Água Nova,1500,1630,1816,1908
RN,2400505,Alexandria,8417,8890,8917,9189
RN,2400604,Almino Afonso,3052,3375,3370,3479
RN,2400703,Alto do Rodrigues,5999,6482,7471,8873
RN,2400802,Angicos,11247,9391,9566,10085
RN,2400901,Antônio Martins,2888,3157,3653,3784
RN,2401008,Apodi,15539,16353,16827,17531
RN,2401107,Areia Branca,17011,17861,19531,20317
RN,2401206,Arês,6230,6761,7373,8069
RN,2401305,Augusto Severo,5909,4670,4682,5002
RN,2401404,Baía Formosa,6010,6369,6959,7128
RN,2401453,Baraúna,10173,11965,14351,15210
RN,2401503,Barcelona,1548,1599,1579,1756
RN,2401602,Bento Fernandes,2103,2044,1945,2067
RN,2401651,Bodó,,1230,1395,1393
RN,2401701,Bom Jesus,5701,6275,6437,6768
RN,2401800,Brejinho,6570,7344,8383,8925
RN,2401859,Caiçara do Norte,,5537,6318,5894
RN,2401909,Caiçara do Rio do Vento,1597,1922,2090,2526
RN,2402006,Caicó,45829,50624,54986,57461
RN,2402105,Campo Redondo,4688,4822,5461,5197
RN,2402204,Canguaretama,14977,16924,19135,20235
RN,2402303,Caraúbas,11874,12304,13034,13704
RN,2402402,Carnaúba dos Dantas,4635,5035,5352,6028
RN,2402501,Carnaubais,4359,2104,4543,4757
RN,2402600,Ceará-Mirim,28766,30839,32947,35494
RN,2402709,Cerro Corá,4245,4790,5013,4742
RN,2402808,Coronel Ezequiel,1811,2212,2269,2273
RN,2402907,Coronel João Pessoa,1633,1812,1825,1777
RN,2403004,Cruzeta,5575,5977,5930,6521
RN,2403103,Currais Novos,34749,35529,37365,37777
RN,2403202,Doutor Severiano,2355,2261,2640,2783
RN,2403251,Parnamirim,78337,109139,172751,202456
RN,2403301,Encanto,2143,2116,2227,2130
RN,2403400,Equador,3903,4324,4728,4810
RN,2403509,Espírito Santo,5219,5709,5101,5000
RN,2403608,Extremoz,10150,13418,12787,15769
RN,2403707,Felipe Guerra,3176,3276,3742,3875
RN,2403756,Fernando Pedroza,,2293,2457,2437
RN,2403806,Florânia,5889,6269,6309,6857
RN,2403905,Francisco Dantas,1493,1571,1648,1647
RN,2404002,Frutuoso Gomes,2623,2726,2777,2812
RN,2404101,Galinhos,1020,1001,1258,1238
RN,2404200,Goianinha,11307,12469,14371,15477
RN,2404309,Governador Dix-Sept Rosado,5709,5904,6506,6806
RN,2404408,Grossos,7163,6275,7103,7039
RN,2404507,Guamaré,3920,3599,4232,4407
RN,2404606,Ielmo Marinho,916,1123,1425,1546
RN,2404705,Ipanguaçu,3984,4352,5100,5383
RN,2404804,Ipueira,1321,1540,1782,1889
RN,2404853,Itajá,,5128,5386,5701
RN,2404903,Itaú,4254,4110,4810,4789
RN,2405009,Jaçanã,5008,5609,5495,5333
RN,2405108,Jandaíra,3734,3792,3684,3954
RN,2405207,Janduís,3814,3761,3784,3992
RN,2405306,Januário Cicco,2284,2611,3062,3209
RN,2405405,Japi,3694,3783,4025,4107
RN,2405504,Jardim de Angicos,623,544,482,433
RN,2405603,Jardim de Piranhas,7501,8998,10588,10596
RN,2405702,Jardim do Seridó,8894,9297,9577,9835
RN,2405801,João Câmara,19721,19956,20930,22657
RN,2405900,João Dias,1044,1189,1299,1166
RN,2406007,José da Penha,2872,3287,3383,3542
RN,2406106,Jucurutu,9459,10388,10510,10567
RN,2406155,Jundiá,,,850,960
RN,2406205,Lagoa d'Anta,2816,3387,3717,3982
RN,2406304,Lagoa de Pedras,2056,2146,2308,2237
RN,2406403,Lagoa de Velhos,1368,1577,1709,1793
RN,2406502,Lagoa Nova,5156,5688,6139,6801
RN,2406601,Lagoa Salgada,3743,3415,4819,5005
RN,2406700,Lajes,7532,7970,8338,8068
RN,2406809,Lajes Pintadas,1788,2053,2258,2390
RN,2406908,Lucrécia,1872,1932,2161,2280
RN,2407005,Luís Gomes,7433,5907,6548,6686
RN,2407104,Macaíba,32186,36041,40111,42631
RN,2407203,Macau,18575,18612,20989,21966
RN,2407252,Major Sales,,2255,2827,2900
RN,2407302,Marcelino Vieira,3510,4138,4540,4894
RN,2407401,Martins,5363,4194,4345,5036
RN,2407500,Maxaranguape,2721,3017,3515,3889
RN,2407609,Messias Targino,2546,2910,3194,3638
RN,2407708,Montanhas,7274,8652,9476,8870
RN,2407807,Monte Alegre,5724,7555,8330,9002
RN,2407906,Monte das Gameleiras,1419,1412,1399,1283
RN,2408003,Mossoró,190045,199081,214238,237241
RN,2408102,Natal,656037,712317,774230,803739
RN,2408201,Nísia Floresta,7349,8638,9165,9380
RN,2408300,Nova Cruz,19989,21634,23955,24380
RN,2408409,Olho-d'Água do Borges,3073,3176,3262,3240
RN,2408508,Ouro Branco,2676,2963,3317,3258
RN,2408607,Paraná,592,661,647,821
RN,2408706,Paraú,3094,3157,3067,3335
RN,2408805,Parazinho,2878,3060,3035,3137
RN,2408904,Parelhas,14654,15606,16577,17084
RN,2408953,Rio do Fogo,,3620,3784,3748
RN,2409100,Passa e Fica,3640,4488,6000,6755
RN,2409209,Passagem,1147,1265,1246,1191
RN,2409308,Patu,8548,8848,9088,10159
RN,2409332,Santa Maria,,2351,3053,3051
RN,2409407,Pau dos Ferros,19483,22311,24168,25551
RN,2409506,Pedra Grande,1344,1292,1230,1161
RN,2409605,Pedra Preta,659,748,936,990
RN,2409704,Pedro Avelino,4795,5046,4297,4120
RN,2409803,Pedro Velho,5485,5813,6128,7248
RN,2409902,Pendências,8418,8944,9848,10574
RN,2410009,Pilões,1734,2178,2451,2533
RN,2410108,Poço Branco,6128,6875,6953,7417
RN,2410207,Portalegre,2716,2983,3387,3843
RN,2410256,Porto do Mangue,,2285,2818,3027
RN,2410306,Presidente Juscelino,3538,3959,5003,5313
RN,2410405,Pureza,2261,2537,2869,2996
RN,2410504,Rafael Fernandes,1918,2206,2617,2709
RN,2410603,Rafael Godeiro,1656,1752,1916,1933
