Sigla,Codigo,Munic’pio,1991,2000
SP,3515152,Engenheiro Coelho,1683,7009
SP,3515186,Esp’rito Santo do Pinhal,28973,34753
SP,3515194,Esp’rito Santo do Turvo,2281,3241
SP,3515202,Estrela d'Oeste,5274,6383
SP,3515301,Estrela do Norte,1653,1786
SP,3515350,Euclides da Cunha Paulista,6340,6431
SP,3515400,Fartura,9237,11379
SP,3515509,Fernand—polis,52022,59143
SP,3515608,Fernando Prestes,3386,4113
SP,3515657,Fern‹o,602,677
SP,3515707,Ferraz de Vasconcelos,94970,141208
SP,3515806,Flora Rica,1476,1568
SP,3515905,Floreal,2349,2469
SP,3516002,Fl—rida Paulista,8257,8982
SP,3516101,Flor’nia,2408,2637
SP,3516200,Franca,227854,282203
SP,3516309,Francisco Morato,83637,133575
SP,3516408,Franco da Rocha,79492,100395
SP,3516507,Gabriel Monteiro,1273,2053
SP,3516606,G‡lia,4801,5589
SP,3516705,Garça,32500,36386
SP,3516804,Gast‹o Vidigal,2786,2936
SP,3516853,Gavi‹o Peixoto,1851,2749
SP,3516903,General Salgado,8064,8749
SP,3517000,Getulina,7001,7534
SP,3517109,Glic_rio,2527,3095
SP,3517208,Guaiçara,5269,8070
SP,3517307,Guaimbê,3563,4266
SP,3517406,Gua’ra,26932,32274
SP,3517505,Guapiaçu,8086,11882
SP,3517604,Guapiara,5707,7539
SP,3517703,Guar‡,15175,17959
SP,3517802,Guaraça’,5275,6683
SP,3517901,Guaraci,5964,7391
SP,3518008,Guarani d'Oeste,1556,1734
SP,3518107,Guarant‹,3909,4848
SP,3518206,Guararapes,22748,26130
SP,3518305,Guararema,14186,17710
SP,3518404,Guaratinguet‡,84399,99162
SP,3518503,Guare’,4172,6086
SP,3518602,Guariba,27615,30223
SP,3518701,Guaruj‡,210192,264733
SP,3518800,Guarulhos,776795,1049668
SP,3518859,Guatapar‡,3255,4144
SP,3518909,Guzol‰ndia,3380,3364
SP,3519006,Hercul‰ndia,5216,6827
SP,3519055,Holambra,859,3938
SP,3519071,Hortol‰ndia,89318,152523
SP,3519105,Iacanga,6038,7074
SP,3519204,Iacri,4039,4795
SP,3519253,Iaras,1099,1895
SP,3519303,Ibat_,16387,25112
SP,3519402,Ibir‡,6945,8303
SP,3519501,Ibirarema,4481,5093
SP,3519600,Ibitinga,34471,43860
SP,3519709,Ibiœna,17698,21356
SP,3519808,Ic_m,5350,5747
SP,3519907,Iepê,5671,5958
SP,3520004,Igaraçu do Tietê,20460,22389
SP,3520103,Igarapava,18724,24037
SP,3520202,Igarat‡,4150,5877
SP,3520301,Iguape,17316,21934
SP,3520400,Ilhabela,13286,20589
SP,3520426,Ilha Comprida,4233,6704
SP,3520442,Ilha Solteira,20503,23218
SP,3520509,Indaiatuba,91849,144740
SP,3520608,Indiana,3464,4061
SP,3520707,Indiapor‹,3643,3188
SP,3520806,Inœbia Paulista,2468,2764
SP,3520905,Ipaussu,8922,11030
SP,3521002,Iper—,7868,12649
SP,3521101,Ipeœna,1779,3446
SP,3521150,Ipigu‡,1043,1944
SP,3521200,Iporanga,1655,2076
SP,3521309,Ipu‹,8972,11193
SP,3521408,Iracem‡polis,10561,14810
SP,3521507,Irapu‹,4287,5429
SP,3521606,Irapuru,5399,5629
SP,3521705,Itaber‡,9283,11100
SP,3521804,Ita’,12287,16903
SP,3521903,Itajobi,8146,10868
SP,3522000,Itaju,1009,1644
SP,3522109,Itanha_m,44820,71148
SP,3522158,Ita—ca,732,2174
SP,3522208,Itapecerica da Serra,84656,128327
SP,3522307,Itapetininga,87542,112137
SP,3522406,Itapeva,55924,60954
SP,3522505,Itapevi,105771,162433
SP,3522604,Itapira,49802,58042
SP,3522653,Itapirapu‹ Paulista,1076,1652
SP,3522703,It‡polis,25558,32140
SP,3522802,Itaporanga,8828,9931
SP,3522901,Itapu’,7453,9588
SP,3523008,Itapura,3228,3332
SP,3523107,Itaquaquecetuba,164957,272942
SP,3523206,Itarar_,36118,42806
SP,3523305,Itariri,6572,7445
SP,3523404,Itatiba,54078,65925
SP,3523503,Itatinga,10708,13533
SP,3523602,Itirapina,7512,11178
SP,3523701,Itirapu‹,3545,4312
SP,3523800,Itobi,5094,6204
SP,3523909,Itu,96816,123942
SP,3524006,Itupeva,11614,19259
SP,3524105,Ituverava,29832,34221
SP,3524204,Jaborandi,5433,5857
SP,3524303,Jaboticabal,53942,63840
SP,3524402,Jacare’,157026,183377
SP,3524501,Jaci,1805,2973
SP,3524600,Jacupiranga,8915,10043
SP,3524709,Jaguariœna,18244,25812
SP,3524808,Jales,36197,42339
SP,3524907,Jambeiro,1369,1934
SP,3525003,Jandira,62697,91807
SP,3525102,Jardin—polis,21040,28066
SP,3525201,Jarinu,5459,10984
SP,3525300,Jaœ,86823,107198
SP,3525409,Jeriquara,2492,2510
SP,3525508,Joan—polis,7159,10409
SP,3525607,Jo‹o Ramalho,1989,3075
SP,3525706,Jos_ Bonif‡cio,18553,25019
SP,3525805,Jœlio Mesquita,3189,3850
SP,3525854,Jumirim,730,1093
SP,3525904,Jundia’,266235,300207
SP,3526001,Junqueir—polis,12769,13420
SP,3526100,Juqui‡,10418,12440
SP,3526209,Juquitiba,19969,17387
SP,3526308,Lagoinha,2160,2877
SP,3526407,Laranjal Paulista,15901,19582
SP,3526506,Lav’nia,3938,4134
SP,3526605,Lavrinhas,3668,5307
SP,3526704,Leme,64546,77888
SP,3526803,Lenç—is Paulista,42068,52350
SP,3526902,Limeira,177934,238349
SP,3527009,Lind—ia,3541,4716
SP,3527108,Lins,53788,64218
SP,3527207,Lorena,67755,75097
SP,3527256,Lourdes,1056,1552
SP,3527306,Louveira,14131,21888
SP,3527405,Luc_lia,14533,15698
SP,3527504,Lucian—polis,1158,1649
SP,3527603,Lu’s Ant™nio,3809,6558
SP,3527702,Luizi‰nia,3351,3705
SP,3527801,Lup_rcio,1634,2109
SP,3527900,Lut_cia,1511,2144
SP,3528007,Macatuba,10109,14993
SP,3528106,Macaubal,5188,6248
SP,3528205,Maced™nia,2282,2682
SP,3528304,Magda,2513,2728
SP,3528403,Mairinque,25024,34340
SP,3528502,Mairipor‹,33935,48077
SP,3528601,Manduri,4784,6371
SP,3528700,Marab‡ Paulista,1904,2048
SP,3528809,Maraca’,9902,11420
SP,3528858,Marapoama,,1544
SP,3528908,Mari‡polis,2498,2803
SP,3529005,Mar’lia,150520,189719
SP,3529104,Marin—polis,1365,1647
SP,3529203,Martin—polis,15186,17975
SP,3529302,Mat‹o,60530,69168
SP,3529401,Mau‡,294998,363392
SP,3529500,Mendonça,1892,2764
SP,3529609,Meridiano,1987,2657
SP,3529658,Mes—polis,1074,1217
SP,3529708,Miguel—polis,14967,17561
SP,3529807,Mineiros do Tietê,8727,10962
SP,3529906,Miracatu,8595,10912
SP,3530003,Mira Estrela,1735,1941
SP,3530102,Mirand—polis,19476,22287
SP,3530201,Mirante do Paranapanema,10545,9833
SP,3530300,Mirassol,36617,46575
SP,3530409,Mirassol‰ndia,1297,3124
SP,3530508,Mococa,48519,57284
SP,3530607,Moji das Cruzes,239693,302116
SP,3530706,Mogi Guaçu,94354,116184
SP,3530805,Moji-Mirim,58669,73099
SP,3530904,Mombuca,1273,2271
SP,3531001,Monç›es,1452,1743
SP,3531100,Mongagu‡,18904,34942
SP,3531209,Monte Alegre do Sul,2750,3282
SP,3531308,Monte Alto,35605,40765
SP,3531407,Monte Apraz’vel,13941,15937
SP,3531506,Monte Azul Paulista,14792,17563
SP,3531605,Monte Castelo,2897,3004
SP,3531704,Monteiro Lobato,1185,1515
SP,3531803,Monte Mor,22044,34173
SP,3531902,Morro Agudo,17176,22802
SP,3532009,Morungaba,6249,7786
SP,3532058,Motuca,2081,2446
SP,3532108,Murutinga do Sul,2213,2594
SP,3532157,Nantes,1916,1659
SP,3532207,Narandiba,1926,2282
SP,3532306,Natividade da Serra,2266,2853
SP,3532405,Nazar_ Paulista,4162,5830
SP,3532504,Neves Paulista,6450,7744
SP,3532603,Nhandeara,7215,7879
SP,3532702,Nipo‹,2096,2805
SP,3532801,Nova Aliança,2657,3619
SP,3532827,Nova Campina,1485,3878
SP,3532843,Nova Cana‹ Paulista,725,822
SP,3532868,Nova Castilho,346,486
SP,3532900,Nova Europa,3650,6475
SP,3533007,Nova Granada,12548,15039
SP,3533106,Nova Guataporanga,1527,1728
SP,3533205,Nova Independência,1283,1504
SP,3533254,Novais,2194,2669
SP,3533304,Nova Luzit‰nia,1903,2288
SP,3533403,Nova Odessa,31973,41110
SP,3533502,Novo Horizonte,25604,28917
SP,3533601,Nuporanga,4512,5073
SP,3533700,Ocauçu,2071,2914
SP,3533809,îleo,1289,1773
SP,3533908,Ol’mpia,37567,42643
SP,3534005,Onda Verde,1787,2319
SP,3534104,Oriente,3801,5062
SP,3534203,Orindiœva,2402,3683
SP,3534302,Orl‰ndia,27543,35208
SP,3534401,Osasco,566017,652593
SP,3534500,Oscar Bressane,1623,1927
SP,3534609,Osvaldo Cruz,23663,26141
SP,3534708,Ourinhos,70707,89376
SP,3534757,Ouroeste,3185,4661
SP,3534807,Ouro Verde,5666,6345
SP,3534906,Pacaembu,8317,9497
SP,3535002,Palestina,6020,7228
SP,3535101,Palmares Paulista,6554,8106
SP,3535200,Palmeira d'Oeste,6521,7085
SP,3535309,Palmital,13892,16792
SP,3535408,Panorama,10702,12665
SP,3535507,Paraguaçu Paulista,30119,36625
SP,3535606,Paraibuna,5818,5295
SP,3535705,Para’so,3255,4457
SP,3535804,Paranapanema,7205,11668
SP,3535903,Paranapu‹,2892,3029
SP,3536000,Parapu‹,7477,8494
SP,3536109,Pardinho,1746,2992
SP,3536208,Pariquera-Açu,8437,11722
SP,3536257,Parisi,970,1507
SP,3536307,Patroc’nio Paulista,6343,8606
SP,3536406,Paulic_ia,3074,3934
SP,3536505,Paul’nia,33215,50762
SP,3536570,Paulist‰nia,755,999
SP,3536604,Paulo de Faria,6835,7443
SP,3536703,Pederneiras,26932,34092
SP,3536802,Pedra Bela,887,1205
SP,3536901,Pedran—polis,1583,1652
SP,3537008,Pedregulho,9073,10909
SP,3537107,Pedreira,26804,34132
SP,3537156,Pedrinhas Paulista,1670,2314
SP,3537206,Pedro de Toledo,3888,6159
SP,3537305,Pen‡polis,42637,50620
SP,3537404,Pereira Barreto,23619,23142
SP,3537503,Pereiras,2696,4166
SP,3537602,Peru’be,31311,50370
SP,3537701,Piacatu,3319,3807
SP,3537800,Piedade,18327,22057
SP,3537909,Pilar do Sul,13613,17472
SP,3538006,Pindamonhangaba,95611,119078
SP,3538105,Pindorama,10641,12085
SP,3538204,Pinhalzinho,3796,5291
SP,3538303,Piquerobi,2304,2454
SP,3538501,Piquete,13787,14209
SP,3538600,Piracaia,18999,23347
SP,3538709,Piracicaba,266214,317374
SP,3538808,Piraju,21222,24296
SP,3538907,Piraju’,15549,16267
SP,3539004,Pirangi,7927,8687
SP,3539103,Pirapora do Bom Jesus,7956,12388
SP,3539202,Pirapozinho,19028,20715
SP,3539301,Pirassununga,47174,57594
SP,3539400,Piratininga,6767,8857
SP,3539509,Pitangueiras,23888,29306
SP,3539608,Planalto,2591,2829
SP,3539707,Platina,1773,2119
SP,3539806,Po‡,75572,94672
SP,3539905,Poloni,3635,4264
SP,3540002,Pomp_ia,14979,16722
SP,3540101,Ponga’,2491,2909
SP,3540200,Pontal,20853,28585
SP,3540259,Pontalinda,2035,2682
SP,3540309,Pontes Gestal,1950,1935
SP,3540408,Populina,3308,3425
SP,3540507,Porangaba,2858,3471
SP,3540606,Porto Feliz,28236,36604
SP,3540705,Porto Ferreira,35650,45568
SP,3540754,Potim,10023,12967
SP,3540804,Potirendaba,8057,11684
SP,3540853,Pracinha,1198,1186
SP,3540903,Prad—polis,8812,11875
SP,3541000,Praia Grande,123492,193582
SP,3541059,Prat‰nia,1988,2720
SP,3541109,Presidente Alves,3058,3315
SP,3541208,Presidente Bernardes,8923,10154
SP,3541307,Presidente Epit‡cio,30727,36355
SP,3541406,Presidente Prudente,160227,185229
SP,3541505,Presidente Venceslau,34388,34554
SP,3541604,Promiss‹o,22093,25635
SP,3541653,Quadra,416,670
SP,3541703,Quat‡,8671,10548
SP,3541802,Queiroz,1300,1659
SP,3541901,Queluz,6425,7846
SP,3542008,Quintana,4344,4915
SP,3542107,Rafard,6552,7169
SP,3542206,Rancharia,23076,24989
SP,3542305,Redenç‹o da Serra,1677,1627
SP,3542404,Regente Feij—,12293,15266
SP,3542503,Regin—polis,3217,3784
SP,3542602,Registro,37849,43066
SP,3542701,Restinga,2726,4142
SP,3542800,Ribeira,1180,1006
SP,3542909,Ribeir‹o Bonito,8189,9959
SP,3543006,Ribeir‹o Branco,6504,8985
SP,3543105,Ribeir‹o Corrente,2155,2939
SP,3543204,Ribeir‹o do Sul,2331,2859
SP,3543238,Ribeir‹o dos êndios,1588,1760
SP,3543253,Ribeir‹o Grande,1717,2325
SP,3543303,Ribeir‹o Pires,85085,104508
SP,3543402,Ribeir‹o Preto,423564,502760
SP,3543501,Riversul,5058,5042
SP,3543600,Rifaina,2383,2866
SP,3543709,Rinc‹o,7721,8257
SP,3543808,Rin—polis,7768,7948
SP,3543907,Rio Claro,132739,163477
SP,3544004,Rio das Pedras,16683,21954
SP,3544103,Rio Grande da Serra,29901,37091
SP,3544202,Riol‰ndia,6843,6860
SP,3544251,Rosana,5005,6198
SP,3544301,Roseira,4997,8013
SP,3544400,Rubi‡cea,1218,1268
SP,3544509,Rubin_ia,1306,1916
SP,3544608,Sabino,3059,4090
SP,3544707,Sagres,1214,1578
SP,3544806,Sales,2424,3559
SP,3544905,Sales Oliveira,6036,7841
SP,3545001,Sales—polis,6735,8741
SP,3545100,Salmour‹o,3212,3561
SP,3545159,Saltinho,3747,4813
SP,3545209,Salto,72333,92065
SP,3545308,Salto de Pirapora,19127,27384
SP,3545407,Salto Grande,5915,7387
SP,3545506,Sandovalina,1645,1750
SP,3545605,Santa Ad_lia,10685,12070
SP,3545704,Santa Albertina,4076,4433
SP,3545803,Santa B‡rbara d'Oeste,141181,167917
SP,3546009,Santa Branca,9125,11721
SP,3546108,Santa Clara d'Oeste,1438,1464
SP,3546207,Santa Cruz da Conceiç‹o,1441,1934
SP,3546256,Santa Cruz da Esperança,809,1197
SP,3546306,Santa Cruz das Palmeiras,19356,24029
SP,3546405,Santa Cruz do Rio Pardo,29278,35120
SP,3546504,Santa Ernestina,4064,4392
SP,3546603,Santa F_ do Sul,20707,24911
SP,3546702,Santa Gertrudes,9694,15528
SP,3546801,Santa Isabel,28235,33014
SP,3546900,Santa Lœcia,4806,7045
SP,3547007,Santa Maria da Serra,3466,3950
SP,3547106,Santa Mercedes,2044,2231
SP,3547205,Santana da Ponte Pensa,1067,1106
SP,3547304,Santana de Parna’ba,44951,74828
SP,3547403,Santa Rita d'Oeste,1681,1554
SP,3547502,Santa Rita do Passa Quatro,18501,22493
SP,3547601,Santa Rosa de Viterbo,17534,20196
SP,3547650,Santa Salete,494,541
SP,3547700,Santo Anast‡cio,17463,19044
SP,3547809,Santo Andr_,616991,649331
SP,3547908,Santo Ant™nio da Alegria,2998,4194
SP,3548005,Santo Ant™nio de Posse,11231,14673
SP,3548054,Santo Ant™nio do Aracangu‡,3878,4536
SP,3548104,Santo Ant™nio do Jardim,2278,3274
SP,3548203,Santo Ant™nio do Pinhal,2415,3031
SP,3548302,Santo Expedito,1629,2001
SP,3548401,Sant—polis do Aguape’,3477,3587
SP,3548500,Santos,398625,415747
SP,3548609,S‹o Bento do Sapuca’,4164,4627
SP,3548708,S‹o Bernardo do Campo,555495,690917
SP,3548807,S‹o Caetano do Sul,149519,140159
SP,3548906,S‹o Carlos,148408,183433
SP,3549003,S‹o Francisco,1462,2055
SP,3549102,S‹o Jo‹o da Boa Vista,60897,71751
SP,3549201,S‹o Jo‹o das Duas Pontes,1479,2015
SP,3549250,S‹o Jo‹o de Iracema,662,1158
SP,3549300,S‹o Jo‹o do Pau d'Alho,1673,1611
SP,3549409,S‹o Joaquim da Barra,33622,40799
SP,3549508,S‹o Jos_ da Bela Vista,5221,6967
SP,3549607,S‹o Jos_ do Barreiro,2099,2471
SP,3549706,S‹o Jos_ do Rio Pardo,31488,41636
SP,3549805,S‹o Jos_ do Rio Preto,274407,337289
SP,3549904,S‹o Jos_ dos Campos,425515,532717
SP,3549953,S‹o Lourenço da Serra,6450,10781
SP,3550001,S‹o Lu’s do Paraitinga,5065,6145
SP,3550100,S‹o Manuel,28234,34043
SP,3550209,S‹o Miguel Arcanjo,13615,17985
SP,3550308,S‹o Paulo,9416228,9813187
SP,3550407,S‹o Pedro,15660,22433
SP,3550506,S‹o Pedro do Turvo,3632,4399
SP,3550605,S‹o Roque,44679,48727
SP,3550704,S‹o Sebasti‹o,33702,57452
SP,3550803,S‹o Sebasti‹o da Grama,5731,7494
SP,3550902,S‹o Sim‹o,10281,11940
SP,3551009,S‹o Vicente,268353,303413
SP,3551108,Sarapu’,3197,5103
SP,3551207,Sarutai‡,1893,2827
SP,3551306,Sebastian—polis do Sul,1215,1649
SP,3551405,Serra Azul,5470,6808
SP,3551504,Serrana,22233,31819
SP,3551603,Serra Negra,17431,20612
SP,3551702,Sert‹ozinho,73567,90531
SP,3551801,Sete Barras,4367,4644
SP,3551900,Sever’nia,8117,12161
SP,3552007,Silveiras,1676,2451
SP,3552106,Socorro,16999,20980
SP,3552205,Sorocaba,374108,486726
SP,3552304,Sud Mennucci,5581,6313
SP,3552403,Sumar_,136211,193937
SP,3552502,Suzano,159155,221423
SP,3552551,Suzan‡polis,1566,1939
SP,3552601,Tabapu‹,7416,9017
SP,3552700,Tabatinga,6994,10183
SP,3552809,Tabo‹o da Serra,160084,197644
SP,3552908,Taciba,3311,4242
SP,3553005,Tagua’,4716,6409
SP,3553104,Taiaçu,4089,4847
SP,3553203,Taiœva,4206,4758
SP,3553302,Tambaœ,16072,19044
SP,3553401,Tanabi,15219,17989
SP,3553500,Tapira’,2781,5787
SP,3553609,Tapiratiba,6137,9221
SP,3553658,Taquaral,2446,2581
SP,3553708,Taquaritinga,40544,47592
SP,3553807,Taquarituba,13610,18328
SP,3553856,Taquariva’,832,2282
SP,3553906,Tarabai,3931,5227
SP,3553955,Tarum‹,7966,9646
SP,3554003,Tatu’,68952,85613
SP,3554102,Taubat_,197801,229855
SP,3554201,Tejup‡,751,2723
SP,3554300,Teodoro Sampaio,15576,15922
SP,3554409,Terra Roxa,5740,7227
SP,3554508,Tietê,21417,28678
SP,3554607,Timburi,1543,1812
SP,3554656,Torre de Pedra,740,1257
SP,3554706,Torrinha,5627,7289
SP,3554755,Trabiju,1159,1230
SP,3554805,Trememb_,24317,29866
SP,3554904,Três Fronteiras,3421,4067
SP,3554953,Tuiuti,1983,2271
SP,3555000,Tup‹,54586,60366
SP,3555109,Tupi Paulista,10621,10877
SP,3555208,Turiœba,1372,1491
SP,3555307,Turmalina,1413,1547
SP,3555356,Ubarana,2450,3811
SP,3555406,Ubatuba,46333,65195
SP,3555505,Ubirajara,2622,2997
SP,3555604,Uchoa,6269,7882
SP,3555703,Uni‹o Paulista,842,973
SP,3555802,Ur‰nia,6048,7065
SP,3555901,Uru,696,989
SP,3556008,Urupês,7786,9787
SP,3556107,Valentim Gentil,4518,7527
SP,3556206,Valinhos,59912,78506
SP,3556305,Valpara’so,14070,16087
SP,3556354,Vargem,1815,2610
SP,3556404,Vargem Grande do Sul,27817,33712
SP,3556453,Vargem Grande Paulista,18075,32683
SP,3556503,V‡rzea Paulista,68036,92800
SP,3556602,Vera Cruz,8014,9164
SP,3556701,Vinhedo,32999,46174
SP,3556800,Viradouro,11775,15086
SP,3556909,Vista Alegre do Alto,2923,4143
SP,3556958,Vit—ria Brasil,1081,1189
SP,3557006,Votorantim,79197,92723
SP,3557105,Votuporanga,60410,72807
SP,3557154,Zacarias,935,1332
SP,3557204,Chavantes,8440,10440
SP,3557303,Estiva Gerbi,5656,7642
SP,3599919,Santo Amaro,,
TO,1700251,Abreul‰ndia,190,1073
TO,1700301,Aguiarn—polis,1034,2304
TO,1700350,Aliança do Tocantins,3935,5120
TO,1700400,Almas,3511,5577
TO,1700707,Alvorada,5615,7842
TO,1701002,Anan‡s,3455,8396
TO,1701051,Angico,949,1639
TO,1701101,Aparecida do Rio Negro,2031,2589
TO,1701309,Aragominas,3588,2383
TO,1701903,Araguacema,2765,3032
TO,1702000,Araguaçu,5430,6257
TO,1702109,Aragua’na,65683,105874
TO,1702158,Araguan‹,2434,2609
TO,1702208,Araguatins,8548,15788
TO,1702307,Arapoema,5024,5503
TO,1702406,Arraias,4180,6136
TO,1702554,Augustin—polis,8422,10227
TO,1702703,Aurora do Tocantins,1911,1960
TO,1702901,Axix‡ do Tocantins,6467,7560
TO,1703008,Babaçul‰ndia,5996,4235
TO,1703057,Bandeirantes do Tocantins,0,1203
TO,1703073,Barra do Ouro,0,1398
TO,1703107,Barrol‰ndia,4015,4188
TO,1703206,Bernardo Say‹o,1397,1994
TO,1703305,Bom Jesus do Tocantins,426,1130
TO,1703602,Brasil‰ndia do Tocantins,164,1212
TO,1703701,Brejinho de Nazar_,3333,3827
TO,1703800,Buriti do Tocantins,5263,6116
TO,1703826,Cachoeirinha,665,1765
TO,1703842,Campos Lindos,22,2209
TO,1703867,Cariri do Tocantins,2289,1942
TO,1703883,Carmol‰ndia,1166,1550
TO,1703891,Carrasco Bonito,0,1573
TO,1703909,Caseara,2033,2650
TO,1704105,Centen‡rio,0,761
TO,1704600,Chapada de Areia,0,549
TO,1705102,Chapada da Natividade,387,1241
TO,1705508,Colinas do Tocantins,19061,24114
TO,1705557,Combinado,3390,3740
TO,1705607,Conceiç‹o do Tocantins,1796,2335
TO,1706001,Couto de Magalh‹es,1594,1835
TO,1706100,Cristal‰ndia,5450,6713
TO,1706258,Crix‡s do Tocantins,0,776
TO,1706506,Darcin—polis,1404,2372
TO,1707009,Dian—polis,8065,12447
TO,1707108,Divin—polis do Tocantins,3217,3987
TO,1707207,Dois Irm‹os do Tocantins,1918,2388
TO,1707306,Duer_,2021,2964
TO,1707405,Esperantina,2505,3552
TO,1707553,F‡tima,2787,3295
TO,1707652,Figueir—polis,4288,4318
TO,1707702,Filad_lfia,4771,4043
TO,1708205,Formoso do Araguaia,7810,13258
TO,1708254,Fortaleza do Taboc‹o,0,1606
TO,1708304,Goianorte,1573,2257
TO,1709005,Goiatins,3161,4241
TO,1709302,Guara’,14332,17587
TO,1709500,Gurupi,50234,63486
TO,1709807,Ipueiras,218,586
TO,1710508,Itacaj‡,3178,3627
TO,1710706,Itaguatins,2099,3270
TO,1710904,Itapiratins,0,1162
TO,1711100,Itapor‹ do Tocantins,1310,1552
TO,1711506,Jaœ do Tocantins,0,997
TO,1711803,Juarina,0,1142
TO,1711902,Lagoa da Confus‹o,0,3396
TO,1711951,Lagoa do Tocantins,0,1631
TO,1712009,Lajeado,430,1583
TO,1712157,Lavandeira,0,629
TO,1712405,Lizarda,983,1448
TO,1712454,Luzin—polis,664,1327
TO,1712504,Marian—polis do Tocantins,1396,1968
TO,1712702,Mateiros,374,640
TO,1712801,Mauril‰ndia do Tocantins,938,1579
TO,1713205,Miracema do Tocantins,15723,20435
TO,1713304,Miranorte,8351,10702
TO,1713601,Monte do Carmo,2204,2326
TO,1713700,Monte Santo do Tocantins,0,381
TO,1713809,Palmeiras do Tocantins,1519,2497
TO,1713957,Muricil‰ndia,1556,1725
TO,1714203,Natividade,4208,6399
TO,1714302,Nazar_,1692,2003
TO,1714880,Nova Olinda,5448,6128
TO,1715002,Nova Rosal‰ndia,1982,2435
TO,1715101,Novo Acordo,1082,1968
TO,1715150,Novo Alegre,1338,1806
TO,1715259,Novo Jardim,0,1373
TO,1715507,Oliveira de F‡tima,0,698
TO,1715705,Palmeirante,2096,1302
TO,1715754,Palmeir—polis,5995,5546
TO,1716109,Para’so do Tocantins,24282,34379
TO,1716208,Paran‹,1928,2833
TO,1716307,Pau D'Arco,0,2757
TO,1716505,Pedro Afonso,1657,7328
TO,1716604,Peixe,2490,3672
TO,1716653,Pequizeiro,1744,2293
TO,1716703,Colm_ia,5678,6358
TO,1717008,Pindorama do Tocantins,1853,2324
TO,1717206,Piraquê,1493,1179
TO,1717503,Pium,2649,3194
TO,1717800,Ponte Alta do Bom Jesus,1720,2464
TO,1717909,Ponte Alta do Tocantins,1957,3276
TO,1718006,Porto Alegre do Tocantins,909,1378
TO,1718204,Porto Nacional,34436,38766
TO,1718303,Praia Norte,2228,3475
TO,1718402,Presidente Kennedy,2643,3119
TO,1718451,Pugmil,0,1566
TO,1718501,Recursol‰ndia,0,1256
TO,1718550,Riachinho,1206,1567
TO,1718659,Rio da Conceiç‹o,343,998
TO,1718709,Rio dos Bois,0,1150
TO,1718758,Rio Sono,1610,1871
TO,1718808,Sampaio,1903,2289
TO,1718840,Sandol‰ndia,0,1415
TO,1718865,Santa F_ do Araguaia,3197,3368
TO,1718881,Santa Maria do Tocantins,409,1034
TO,1718899,Santa Rita do Tocantins,0,729
TO,1718907,Santa Rosa do Tocantins,875,2322
TO,1719004,Santa Tereza do Tocantins,897,1340
TO,1720002,Santa Terezinha do Tocantins,807,1387
TO,1720101,S‹o Bento do Tocantins,1228,1952
TO,1720150,S‹o F_lix do Tocantins,0,531
